X,GeneID,MajorityProteinIDs,U1,S1,B1,U2,S2,B2,U3,S3,B3,U4,S4,B4,U5,S5,B5,U6,S6,B6,U7,S7,B7,U8,S8,B8,U9,S9,B9,U10,S10,B10,U11,S11,B11,C1,C2,C3,C4,C5
4609,PARVB,Q9HBI1,18661,0,0,0,0,0,25357,0,0,32233,0,0,17838,0,0,128010,0,0,9187.8,0,0,19340,0,0,59370,0,0,0,0,0,27462,0,0,0,0,0,0,0
4610,AS3MT,Q9HBK9,0,0,0,0,0,0,3615.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16962,0,108300,0,0
4611,VEZT,Q9HBM0,41885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130580,0,0,2879500,0
4612,SLC38A10,Q9HBR0,149690,0,0,38459,0,0,101100,0,0,67412,0,0,25823,0,0,127850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8081.2,0,0,0,0,0,0,0
4613,TMEM165,Q9HC07,1115000,410490,0,141660,161740,0,1248700,152290,0,1105900,116680,0,625370,266090,0,349330,123030,0,787370,0,0,162050,0,0,84583,0,0,590480,0,0,210040,0,0,961170,5141.6,167870,0,0
4614,NOD2,Q9HC29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13520,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,EML4,Q9HC35,47664,0,0,0,0,0,0,0,0,11030,0,0,32169,0,0,367460,0,0,8199.5,0,0,49300,0,0,19623,0,0,0,0,0,0,0,0,142070,0,0,0,0
4616,GLOD4,Q9HC38,0,11925,0,68924,0,0,44498,22352,0,208160,28193,0,0,21864,0,26215,15686,0,108820,23953,0,338020,29079,0,332970,0,0,46901,0,0,139460,28660,0,0,0,0,351030,0
4617,MUC5B,Q9HC84,0,472610,273000,0,228780,0,0,167850,44222,875020,182220000,1899800,14852,888430,101380,0,72540,7035.8,796320,21263000,25647,806410,331450,1064900,39090,388000,0,0,127960,0,53045,7205100,18584,0,225200,16907,302290,0
4618,GPR35,Q9HC97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93210,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,SPON1,Q9HCB6,42556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89928,0,0,13655,328980,19110,111540,0,0,0,0,0,0,0,0,0,0,0,71342,16354,38868,0,0
4620,MCCC2,Q9HCC0,0,11335,0,0,0,0,0,0,0,0,0,0,5661.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46549,0,0,0,0,0,0
4621,TANC2,Q9HCD6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12468,0,23261,0,0
4622,MOV10,Q9HCE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8122.1,0,0,0,0,0,0,0,0,0,0,0,0,0,33015,0,0
4623,SMURF1,Q9HCE7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38369,0
4624,CPNE5,Q9HCH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36125,0,209250,0
4625,SYTL2,Q9HCH5,0,0,0,0,0,0,0,0,0,84311,0,0,0,0,0,0,0,0,29994,0,0,118570,24706,0,0,0,0,28431,0,0,9028.3,0,0,0,0,0,0,0
4626,ANKH,Q9HCJ1,105800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627,PLXNA4,Q9HCM2,51917,4112.1,0,427330,14607,0,177900,0,0,72144,3478.2,0,36831,0,0,0,26528,0,80078,53146,0,8069,0,0,150820,0,0,20347,0,0,855470,318910,0,0,0,52483,0,0
4628,EPB41L5,Q9HCM4,0,0,0,142770,0,0,0,0,0,25754,0,0,205830,0,0,0,0,0,0,0,0,23921,0,0,260120,0,0,0,0,0,0,0,0,0,0,47718,0,0
4629,PGAP6,Q9HCN3,0,0,0,0,0,0,31270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312020,0
4630,SDF2L1,Q9HCN8,98030,0,0,25801,0,0,143800,0,0,117420,0,0,65623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,CSNK1G1,Q9HCP0,0,0,0,92693,0,0,95427,5986.5,0,160010,19778,0,0,4936.5,0,67326,0,0,174310,61939,0,158150,0,0,702360,0,0,22793,0,0,77488,0,0,0,0,0,1017200,0
4632,EPB41L4A,Q9HCS5,9009.7,0,0,0,0,0,0,0,0,4202.6,0,0,50359,0,0,0,0,0,12566,0,0,3290.3,0,0,295780,0,0,1280.8,0,0,9644.8,0,0,0,0,0,92595,0
4633,CD248,Q9HCU0,70868,85686,0,717410,283580,0,99228,0,0,559440,115100,0,192900,21636,0,84383,0,0,440090,114810,0,77513,0,0,1205500,45227,0,408420,17861,0,222070,33695,0,0,0,0,0,0
4634,PREB,Q9HCU5,435250,31217,0,117410,0,0,354350,0,0,166760,0,0,126310,0,0,239950,0,0,12038,0,0,5950.7,0,0,0,0,0,3858,0,0,69700,20065,0,0,0,24478,0,0
4635,S100A14,Q9HCY8,0,10170,0,0,32035,0,0,0,0,57239,26218,0,179900,449590,0,0,0,0,493710,192140,0,180620,20521,0,384180,30085,0,6518.4,0,0,43067,17971,0,47199,84455,63038,116350,0
4636,ATP13A1,Q9HD20,1116200,65447,0,269180,0,0,618300,0,0,666760,26751,0,366300,0,0,230910,0,0,119620,0,0,17220,0,0,28492,0,0,70062,0,0,952230,25502,0,35501,0,113590,0,38804
4637,MRPL47,Q9HD33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,CHMP1A,Q9HD42,0,0,0,0,0,0,22569,0,0,50367,62539,0,0,0,0,0,0,0,22693,0,0,110000,59968,0,73389,0,0,0,0,0,25432,0,0,18682,0,25936,18012,0
4639,TM9SF3,Q9HD45,1638800,306500,0,128720,52843,0,362960,59626,0,552540,94243,0,770400,81519,0,611630,16313,0,230500,25515,0,167560,15336,0,70452,0,0,92497,0,0,37238,14250,0,150960,0,117180,0,0
4640,MYO10,Q9HD67,0,0,0,0,0,0,0,0,0,0,0,0,118630,0,0,0,0,0,0,0,0,130670,0,0,11964,0,0,0,0,0,0,0,0,192900,0,86922,529400,0
4641,APMAP,Q9HDC9,7119500,1734900,31872,3523400,727980,0,3186800,387980,0,2843800,646110,0,3925800,95738,0,5067000,308310,62448,1201100,77477,229490,673180,572170,285780,169230,32566,0,665500,123280,173460,1841300,663620,9786.4,153410,0,219720,0,28216
4642,TXNRD2,Q9NNW7,0,0,0,0,0,0,0,0,0,0,0,0,76538,0,0,10572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44628,0,0,0,0,0
4643,CD209,Q9NNX6,0,0,0,0,0,0,40948,0,0,148320,13928,0,0,0,0,0,0,0,26094,0,0,0,0,0,0,0,0,9309,0,0,0,0,0,0,0,0,0,0
4644,ABCB6,Q9NP58,81816,0,0,0,0,0,363100,11471,0,420520,0,0,99682,0,0,331500,0,0,148570,0,0,10889,0,0,2249.9,0,0,4103.3,0,0,535070,55135,0,0,0,0,0,0
4645,SLC40A1,Q9NP59,70088,0,0,0,0,0,521330,20367,0,99154,17488,0,126380,0,0,444890,97442,0,22777,0,0,0,0,0,23768,0,0,5714.4,0,0,22361,10132,0,25328,0,52516,21342,0
4646,RAB18,Q9NP72,301970,0,0,0,0,0,621080,23945,0,686380,75325,0,0,0,0,0,0,0,375200,0,0,556490,48688,0,740550,0,0,109690,0,0,293340,0,0,273540,30173,1002900,0,0
4647,ALG13,Q9NP73,12344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4648,VTA1,Q9NP79,174860,120740,0,129350,118060,0,477600,130010,0,555690,312180,0,153240,30223,0,0,199440,0,517090,112000,0,1241000,336850,0,722420,40969,0,282330,56965,0,446550,121160,0,113300,93858,281520,594230,0
4649,PNPLA8,Q9NP80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182240,0,0,0,0,0,251910,0,0,0,0,0,0,0,0
4650,SARS2,Q9NP81,0,21597,0,0,68313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49373,0,0,0,0,0,0
4651,DYNLRB1,Q9NP97,1067.1,0,0,0,0,0,65956,29476,0,140960,54242,0,64893,0,0,0,56090,0,75874,0,0,104120,0,0,12848,0,0,32365,0,0,77652,21681,0,0,0,70888,34142,0
4652,TREM1,Q9NP99,80024,0,0,93508,0,0,0,0,0,26824,0,0,25558,0,0,0,0,0,35110,0,0,162910,0,0,166540,0,0,11399,0,0,36020,0,0,0,0,0,0,0
4653,EMC7,Q9NPA0,182460,0,0,48467,0,0,45554,0,0,0,0,0,0,0,0,55565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20917,0,0
4654,CHST11,Q9NPF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4655,ADAP2,Q9NPF8,0,0,0,0,0,0,41795,0,0,13498,0,0,0,0,0,0,0,0,2586.7,0,0,172660,0,0,433660,0,0,0,0,0,0,0,0,0,0,0,0,237050
4656,PCDH12,Q9NPG4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7920.1,25664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,ZDHHC4,Q9NPG8,14986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4658,ISYNA1,Q9NPH2,0,0,0,0,0,0,54106,0,0,43163,0,0,121310,0,0,0,0,0,151920,0,0,2409500,0,0,1130300,0,0,11891,0,0,255060,0,0,19164,0,0,570510,0
4659,IL1RAP,Q9NPH3,0,41325,0,0,43142,0,0,0,0,69767,64782,0,0,0,0,0,48066,0,119380,108940,0,98922,0,0,170870,0,0,6026.6,0,0,52929,20829,0,0,0,0,134240,0
4660,TMEM138,Q9NPI0,54426,0,0,47952,0,0,74627,0,0,40159,0,0,63844,0,0,39843,0,0,29951,0,0,0,0,0,34292,0,0,13189,0,0,10632,0,0,22810,0,49866,185790,0
4661,BRD7,Q9NPI1,0,0,0,0,0,466600,0,0,0,0,0,614250,0,0,0,0,0,0,0,0,358480,0,0,0,0,0,0,0,0,174860,0,0,0,0,0,0,0,0
4662,DCP1A,Q9NPI6,0,0,0,0,0,0,0,0,0,0,0,0,74138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4663,TIMMDC1,Q9NPL8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4664,RIC8A,Q9NPQ8,0,0,0,130150,0,0,63162,0,0,98830,0,0,0,0,0,127620,21830,0,87989,21920,0,46034,0,0,30423,0,0,13670,0,0,9477.1,0,0,0,0,0,172440,0
4665,SEMA4B,Q9NPR2,0,0,0,0,0,0,0,0,0,0,0,0,21729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,CD93,Q9NPY3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4667,SLAMF7,Q9NQ25,0,0,0,0,0,0,0,0,0,23999,0,0,0,0,0,0,0,0,45004,0,0,52367,0,0,160490,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,ESM1,Q9NQ30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4669,TMEM9B,Q9NQ34,0,0,0,0,0,0,16104,0,0,0,0,0,0,0,0,54701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670,SLC52A3,Q9NQ40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83420,103830,0
4671,LZTFL1,Q9NQ48,0,0,0,0,0,0,0,0,0,15883,0,0,33074,0,0,0,0,0,7401.3,0,0,12139,0,0,15338,0,0,0,0,0,3872.8,0,0,0,0,0,264990,0
4672,PLCB1,Q9NQ66,481520,51890,0,248470,0,0,1254300,66365,0,598480,0,0,122050,0,0,358850,153170,0,1036300,428780,0,0,0,0,1335000,0,0,696580,0,0,394580,49257,0,4195.6,10969,0,5132700,0
4673,CRTAC1,Q9NQ79,7442.7,0,24859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15278,0,0,8265.4,0,0,0,0,0,12769,0,0,172970,0,23490,0,0,0,0,0
4674,GPRC5C,Q9NQ84,210970,39172,0,39706,298530,0,192930,133740,0,292710,1660600,0,17655,230330,0,20699,282750,0,1375700,947640,0,487810,759720,0,242420,52775,0,548260,1264800,0,190360,147690,0,0,200970,0,10753000,0
4675,TIGAR,Q9NQ88,0,0,0,0,0,0,0,0,0,22392,0,0,29389,0,0,0,0,0,19756,0,0,58287,24894,0,60327,0,0,11790,0,0,13953,0,0,0,0,0,35802,0
4676,RTN4,Q9NQC3,10638000,1697900,0,2795900,1114100,0,5627500,1047900,0,4070900,944020,0,5844100,612910,0,4481900,1093900,39313,1938300,236120,0,725510,51995,0,945720,45375,0,1311700,107680,0,1560900,200540,0,1433600,0,2089800,48268,112390
4677,HINT3,Q9NQE9,0,0,0,48194,0,0,94461,0,0,71197,0,0,0,0,0,0,0,0,102040,0,0,304670,0,0,79372,0,0,14490,0,0,115380,0,0,7949.6,70682,0,687020,0
